Date,Diagonal
2019-08-28,0.006283924074158523
2019-08-29,0.012719647050283984
2019-08-30,0.000994086110034543
2019-09-03,-0.007160275268342723
2019-09-04,0.010951714339014842
2019-09-05,0.012597065664576303
2019-09-06,0.0003042260907388939
2019-09-09,0.000859818122737124
2019-09-10,0.00129190457190232
2019-09-11,0.008187531207866267
2019-09-12,0.002557736681920407
2019-09-13,-0.0003225734504050164
2019-09-16,-0.0009967419229642265
2019-09-17,0.0024140108260895907
2019-09-18,-0.0006904985935620303
2019-09-19,-4.2468023327847575e-06
2019-09-20,-0.003767931828976934
2019-09-23,-0.00027455193434307545
2019-09-24,-0.009211880891429873
2019-09-25,0.00586407220825399
2019-09-26,-0.0028205707061208277
2019-09-27,-0.006036422708175681
2019-09-30,0.0045273382988186735
2019-10-01,-0.012299830367004386
2019-10-02,-0.015846063318351426
2019-10-03,0.007903089223525568
2019-10-04,0.012529538991403103
2019-10-07,-0.0038806818200410272
2019-10-08,-0.014962360201135618
2019-10-09,0.008413122678822342
2019-10-10,0.005832918451047463
2019-10-11,0.011809354926418368
2019-10-14,-0.001594999454797357
2019-10-15,0.009274729747341046
2019-10-16,-0.0016316028083713278
2019-10-17,0.0037932098627176227
2019-10-18,-0.003848151418680614
2019-10-21,0.006921642778679536
2019-10-22,-0.0029976922990942274
2019-10-23,0.00258710515896175
2019-10-24,0.0029538373301925716
2019-10-25,0.004260437197214099
2019-10-28,0.0055330280901597926
2019-10-29,-0.0005400443490189075
2019-10-30,0.0031148858159168852
2019-10-31,-0.0033671267333562735
2019-11-01,0.010363803536531416
2019-11-04,0.004216129598251299
2019-11-05,-0.0008673407789197247
2019-11-06,-0.00015165279642848236
2019-11-07,0.003385460610873827
2019-11-08,0.0027423755374521813
2019-11-11,-0.0015458815698119802
2019-11-12,0.001191755675700636
2019-11-13,0.0003729214023843886
2019-11-14,0.0009701893073145711
2019-11-15,0.007358851753289124
2019-11-18,0.0002369657745198043
2019-11-19,0.00016738341007546212
2019-11-20,-0.003024630183699693
2019-11-21,-0.001405509665015047
2019-11-22,0.002237665761514156
2019-11-25,0.008792146199611562
2019-11-26,0.002408316688234724
2019-11-27,0.0044976110550761
2019-11-29,-0.004099457630272788
2019-12-02,-0.008417088658551439
2019-12-03,-0.005439653223811437
2019-12-04,0.0061201146671774525
2019-12-05,0.0015076933073996097
2019-12-06,0.008429073598974353
2019-12-09,-0.0025629717603057865
2019-12-10,-0.00056895663637185
2019-12-11,0.0029933214982708523
2019-12-12,0.008017912008857335
2019-12-13,0.0002631126678790315
2019-12-16,0.007247347626664461
2019-12-17,0.0007301934929728651
2019-12-18,0.0004957869198610536
2019-12-19,0.004200193333136685
2019-12-20,0.0045012126029967394
2019-12-23,0.0012952534817381237
2019-12-24,0.0003674504463692708
2019-12-26,0.004760034244816263
2019-12-27,-0.0006067966807234196
2019-12-30,-0.005099258603919778
2019-12-31,0.002917755881757299
2020-01-02,0.008157117375703437
2020-01-03,-0.005835363787842741
2020-01-06,0.003173313842526871
2020-01-07,-0.00190395792738283
2020-01-08,0.004091595652876908
2020-01-09,0.00592008065381322
2020-01-10,-0.0023167127361192496
2020-01-13,0.007406805666977992
2020-01-14,-0.00033250515830824225
2020-01-15,0.0018435032369589696
2020-01-16,0.008292839195415864
2020-01-17,0.0027344852807834512
2020-01-21,-0.0032286675809084695
2020-01-22,0.0004535934408336928
2020-01-23,0.0008748755670290977
2020-01-24,-0.008835500512065922
2020-01-27,-0.014994209338970416
2020-01-28,0.009934611140835827
2020-01-29,-0.001023298594665909
2020-01-30,0.002538160923694193
2020-01-31,-0.016207107848240396
2020-02-03,0.008096432304764953
2020-02-04,0.015475836262398934
2020-02-05,0.009330014390700518
2020-02-06,0.00282467014234662
2020-02-07,-0.005597779746625951
2020-02-10,0.006715331166578285
2020-02-11,0.004053064929557859
2020-02-12,0.006874673152477892
2020-02-13,-0.000861393542351932
2020-02-14,0.0015722399352003078
2020-02-18,-0.0018838243297257993
2020-02-19,0.005342674392454043
2020-02-20,-0.002703755037612665
2020-02-21,-0.009746020300966697
2020-02-24,-0.03147258175290562
2020-02-25,-0.028730528205750637
2020-02-26,-0.0047675904839085325
2020-02-27,-0.040049721548887626
2020-02-28,-0.008061810028950123
2020-03-02,0.04012254705675229
2020-03-03,-0.023953439394392893
2020-03-04,0.03742593002591505
2020-03-05,-0.0306544515956382
2020-03-06,-0.017558155820398186
2020-03-09,-0.07679163336513374
2020-03-10,0.04480321346828544
2020-03-11,-0.049232695211003624
2020-03-12,-0.09573141260565167
2020-03-13,0.08574807984828789
2020-03-16,-0.11546354058021431
2020-03-17,0.05438834479206633
2020-03-18,-0.05667761999823359
2020-03-19,0.01633862361922457
2020-03-20,-0.03496753779226926
2020-03-23,-0.02472473215035045
2020-03-24,0.09260642963796589
2020-03-25,0.01832504505627194
2020-03-26,0.05754956178625517
2020-03-27,-0.03245097747460708
2020-03-30,0.029231205412037442
2020-03-31,-0.011352844945438829
2020-04-01,-0.04367466456272721
2020-04-02,0.019786546368914363
2020-04-03,-0.015602672551463468
2020-04-06,0.06839005460883267
2020-04-07,0.001200631170128543
2020-04-08,0.03323775550071701
2020-04-09,0.0185091162436973
2020-04-13,-0.00899454882196675
2020-04-14,0.028198624202086606
2020-04-15,-0.02217990788567103
2020-04-16,0.005036543082823396
2020-04-17,0.027983312458424444
2020-04-20,-0.014838773224846086
2020-04-21,-0.02872209822190477
2020-04-22,0.022233415794322968
2020-04-23,0.0012239619169851761
2020-04-24,0.012733481231737983
2020-04-27,0.017978104972878578
2020-04-28,-0.0019445252473015407
2020-04-29,0.029821246992956563
2020-04-30,-0.012793757079456243
2020-05-01,-0.02777576814325908
2020-05-04,0.005110364429922375
2020-05-05,0.009242508810486277
2020-05-06,-0.00527478838571427
2020-05-07,0.01366185527836655
2020-05-08,0.019040044003557827
2020-05-11,1.830037089752611e-05
2020-05-12,-0.019886321523423865
2020-05-13,-0.018249574163993983
2020-05-14,0.010247336148420199
2020-05-15,0.00547969999659828
2020-05-18,0.03451520471385325
2020-05-19,-0.009292261781004917
2020-05-20,0.017248940673003546
2020-05-21,-0.006508869652329937
2020-05-22,0.0019991468605449936
2020-05-26,0.015178295196334722
2020-05-27,0.015016251222769244
2020-05-28,-0.0033027310917275077
2020-05-29,0.0054748738065017585
2020-06-01,0.007154231188909781
2020-06-02,0.009044545936080818
2020-06-03,0.015504928987921515
2020-06-04,-0.002923664489076495
2020-06-05,0.02539727601871539
2020-06-08,0.014748357176143815
2020-06-09,-0.00873040289752885
2020-06-10,-0.005640763371606238
2020-06-11,-0.05717345718247916
2020-06-12,0.014456689685024811
2020-06-15,0.010718453496577162
2020-06-16,0.017843818881666022
2020-06-17,-0.0035979648937348447
2020-06-18,0.0012012928580525765
2020-06-19,-0.004180462068732651
2020-06-22,0.006818060370315021
2020-06-23,0.004432123641849095
2020-06-24,-0.025328912963557996
2020-06-25,0.01130994108745434
2020-06-26,-0.022462067341834365
2020-06-29,0.014358920938201207
2020-06-30,0.014372324512705658
2020-07-01,0.00428608624601057
2020-07-02,0.0056439580759359564
2020-07-06,0.01571577460373674
2020-07-07,-0.010147741828585168
2020-07-08,0.009531310254492891
2020-07-09,-0.005054676805155733
2020-07-10,0.010168253577911129
2020-07-13,-0.011134520272303192
2020-07-14,0.013074565938916524
2020-07-15,0.012119090634908713
2020-07-16,-0.0041871982445081946
2020-07-17,0.00400124489198138
2020-07-20,0.009399825224864494
2020-07-21,0.0027051799914427645
2020-07-22,0.004866676116964233
2020-07-23,-0.010968308777356613
2020-07-24,-0.006563262576410182
2020-07-27,0.009802275300147848
2020-07-28,-0.006932639390186527
2020-07-29,0.013822496659900822
2020-07-30,-0.003456579976711229
2020-07-31,0.00498919905110384
2020-08-03,0.009222367090501709
2020-08-04,0.004876657406603369
2020-08-05,0.007808082974628578
2020-08-06,0.004754731916321073
2020-08-07,-0.0002970744896899732
2020-08-10,0.002791995680558999
2020-08-11,-0.007406697536380257
2020-08-12,0.013400360660036787
2020-08-13,-0.00048579461229240195
2020-08-14,-0.0007832556496533442
2020-08-17,0.005801141498355548
2020-08-18,0.0017910792340889562
2020-08-19,-0.004200877567233038
2020-08-20,0.00276642512278746
2020-08-21,0.0017710600129018355
2020-08-24,0.009182233182652775
2020-08-25,0.003974673460512531
2020-08-26,0.009258282726738721
2020-08-27,0.0014585440259235528
2020-08-28,0.007210804880363956
2020-08-31,-0.0015747391765142233
2020-09-01,0.00944307279142036
2020-09-02,0.011853185119606825
2020-09-03,-0.03336784626426462
2020-09-04,-0.007691374080516011
2020-09-08,-0.026200503924509806
2020-09-09,0.020082294720237363
2020-09-10,-0.01548008844387324
2020-09-11,0.0002658720477116226
2020-09-14,0.015850507358408143
2020-09-15,0.00586027822182767
2020-09-16,-0.0028529096849584422
2020-09-17,-0.007554748365520033
2020-09-18,-0.008752834004338322
2020-09-21,-0.01198086629166293
2020-09-22,0.009336708929667268
2020-09-23,-0.023350428366791937
2020-09-24,0.002103343027743099
2020-09-25,0.015580369001638
2020-09-28,0.016498199812003168
2020-09-29,-0.003836664068174421
2020-09-30,0.007335966738713858
2020-10-01,0.007896001217561583
2020-10-02,-0.007567066917576535
2020-10-05,0.01846687438356682
2020-10-06,-0.011303043722908735
2020-10-07,0.017023659066670346
2020-10-08,0.0087443090006234
2020-10-09,0.00876159448736754
2020-10-12,0.013727062701076483
2020-10-13,-0.004668804988211391
2020-10-14,-0.00593196688599373
2020-10-15,-0.0009010436987952948
2020-10-16,-0.0003106377592248669
2020-10-19,-0.013719695531337133
2020-10-20,0.004239403428658374
2020-10-21,-0.0031823989542015623
2020-10-22,0.0061879391657296366
2020-10-23,0.003916064544405203
2020-10-26,-0.017643919661118276
2020-10-27,-0.0023696825158395956
2020-10-28,-0.03240215267860294
2020-10-29,0.010903997257064214
2020-10-30,-0.012744756096818376
2020-11-02,0.012339414698740434
2020-11-03,0.01823823159685575
2020-11-04,0.021212957000546498
2020-11-05,0.021219478696177494
2020-11-06,0.000680141279437326
2020-11-09,0.012971231047090375
2020-11-10,-0.0008449025231559218
2020-11-11,0.008661402589834964
2020-11-12,-0.009179710658625854
2020-11-13,0.013545751296341836
2020-11-16,0.012308757992635595
2020-11-17,-0.0014518377541304025
2020-11-18,-0.00882072142068357
2020-11-19,0.006187729243742714
2020-11-20,-0.0035051092854202527
2020-11-23,0.008201188179433085
2020-11-24,0.015429149799530917
2020-11-25,0.00028060909985178745
2020-11-27,0.004365561933336472
2020-11-30,-0.005995682630622679
2020-12-01,0.009942127969826233
2020-12-02,0.0013607999273175118
2020-12-03,0.0026488526359402745
2020-12-04,0.010727547918228952
2020-12-07,6.296882650308651e-05
2020-12-08,0.004515113133630022
2020-12-09,-0.008999229990160973
2020-12-10,0.0030759233192829815
2020-12-11,-0.0020300500073980893
2020-12-14,-0.0032480355214357863
2020-12-15,0.013161883210585784
2020-12-16,0.001958622064187176
2020-12-17,0.008188348975403142
2020-12-18,-0.001862299125081192
2020-12-21,-0.002778732523708855
2020-12-22,0.0007076693857207799
2020-12-23,0.001726540284357023
2020-12-24,0.0016678426176128824
2020-12-28,0.003878417107399464
2020-12-29,-0.0027764488295096744
2020-12-30,0.003994681975833061
2020-12-31,0.0031356026579916004
2021-01-04,-0.012335743752203178
2021-01-05,0.009935454657847221
2021-01-06,0.008038107221258093
2021-01-07,0.016499860784310486
2021-01-08,0.005586173174477373
2021-01-11,-0.0056189328995236085
2021-01-12,0.004641331898634294
2021-01-13,0.0011785578661127622
2021-01-14,0.000931384761818444
2021-01-15,-0.008498411037069678
2021-01-19,0.009457819564291101
2021-01-20,0.012678887962207588
2021-01-21,-0.0007017037799418239
2021-01-22,-0.0012422229046311587
2021-01-25,0.0029325235504384095
2021-01-26,-0.0025608222091958767
2021-01-27,-0.023788667597520664
2021-01-28,0.009805750105066124
2021-01-29,-0.0173032047627229
